Start Time	09:34:40	09:36:58	09:39:13	09:41:28	09:43:43	09:45:58	09:48:13	09:50:28	09:52:43	09:54:59	09:57:14	09:59:29	10:01:44	10:03:59	10:06:14	10:08:29	10:10:44	10:12:59	10:15:14	10:17:29	10:19:44	10:21:59	10:24:14	10:26:29	10:28:44	10:30:59	10:33:14	10:35:29	10:37:44	10:39:59	10:42:14	10:44:29	10:46:44	10:48:59	10:51:14	10:53:29	10:55:44	10:57:59	11:00:14	11:02:29	11:04:44	11:06:59	11:09:14	11:11:29	11:13:44	11:15:59	11:18:14	11:20:29	11:22:44	11:24:59	11:27:14	11:29:29	11:31:44	11:33:59	11:36:14	11:38:29	11:40:44	11:42:59	11:45:14	11:47:29	11:49:44	11:51:59	11:54:14	11:56:29	11:58:44	12:00:59	12:03:14	12:05:29	12:07:44	12:09:59	12:12:14	12:14:29	12:16:44	12:18:59	12:21:14	12:23:29	12:25:44	12:27:59	12:30:14
Diameter Midpoint
232.9	0	0	0	636.8	0	0	1094.74	1273.6	1910.4	3225.63	636.8	1910.4	636.8	3463.08	3184	3683.57	4160.02	3184	5415.11	5254.76	2249.62	3820.8	7801.96	8438.76	8278.4	10628.2	7641.6	11562.6	10449.4	9533.5	8915.2	10211.9	10628.2	10688.4	11104.7	12877.9	10532.6	7165.16	14109.8	11741.5	7801.96	9336.12	14430.5	11383.8	7027.93	9373.14	9533.5	15901.5	14311.8	17716.3	17056.4	12736	8199.75	11265	12080.7	11544.1	8438.76	13573.2	13318.8	14669.5	13277.2	8896.7	14293.3	14728.1	20043	15466.7	13056.7	19346.1	9015.42	18413.2	18846.5	12936.4	18330	11206.5	20698.3	14788.3	14746.6	10628.2	15566.9
241.4	0	645.722	0	0	1291.44	1291.44	1937.17	645.722	0	1706.93	1291.44	645.722	645.722	1291.44	0	1894.95	2050.9	1937.17	1894.95	3342.34	3988.06	5435.45	5925.23	4445.76	4520.05	6113.25	5623.47	7184.6	5467.53	5925.23	6457.22	7362.48	10445.3	8891.53	6914.92	8621.85	5195.07	6758.97	9040.1	8394.38	6758.97	5581.26	7518.42	8394.38	9757.34	6269.2	5467.53	7216.67	8277.88	6674.54	6415	12080.7	9040.1	12006.4	11091	10257.3	6194.91	8852.08	9828.86	11694.5	8121.93	7404.69	10516.8	11818.4	12609.9	10059.1	7788.1	11204.7	9497.8	7433.99	11516.6	12268.7	6415	12503.5	9267.57	9267.57	8852.08	10257.3	10892.8
250.3	0	0	0	0	0	0	1179.1	1303.07	1303.07	841.247	1179.1	1179.1	1303.07	651.534	1303.07	3257.67	841.247	2606.13	1706.67	4626.48	4626.48	3637.09	3850.98	2985.56	3133.7	3257.67	9590.82	3175.27	3785.24	7232.62	3257.67	2606.13	3447.38	7150.22	9187.22	8073.86	2795.85	4436.77	4312.8	10300.6	9525.07	7356.58	4750.45	3257.67	4098.91	5929.55	4560.73	6581.08	3389.16	5212.27	3133.7	5805.58	5739.84	4354.38	8008.12	4288.63	7736.01	7884.15	4288.63	6457.12	7356.58	14085.8	5591.7	9632.39	8387.54	3199.45	5005.91	7546.3	5401.98	5401.98	9228.79	3909.2	5088.3	11101	7422.33	6119.26	8008.12	6770.8	7694.44
259.5	0	0	0	0	657.505	0	125.102	1972.51	657.505	1315.01	1989.78	1440.11	1207.18	657.505	657.505	0	1315.01	1207.18	2114.89	782.606	1989.78	0	2772.39	2522.19	782.606	0	2347.82	1315.01	3412.63	1440.11	2522.19	4602.53	5260.04	6042.65	3854.47	4619.8	3945.03	3196.96	5844.25	5611.32	4852.74	657.505	1972.51	5809.71	1207.18	5277.31	4602.53	7249.82	4852.74	2630.02	3962.3	3429.9	6592.32	5277.31	2630.02	3945.03	4602.53	4619.8	3729.37	5294.58	2306.52	4087.4	7124.72	4529.24	3287.52	7267.09	4070.13	3287.52	3945.03	5152.21	4494.7	2630.02	4070.13	1972.51	3412.63	3962.3	2630.02	5934.81	4727.64
269.0	0	0	0	0	0	667.207	2001.62	0	1860.37	1860.37	109.423	525.96	109.423	667.207	0	667.207	0	776.63	3445.46	2668.83	1443.84	2668.83	2111.04	4112.66	3336.03	1334.41	3194.79	2527.58	4003.24	3194.79	2111.04	6672.07	3194.79	3194.79	3554.88	4112.66	1334.41	1553.26	328.269	3106.52	5337.66	2668.83	4003.24	2637	2111.04	2495.76	5722.37	2778.25	4670.45	1860.37	4638.62	3304.21	4638.62	1443.84	2527.58	2001.62	1334.41	4112.66	1553.26	2887.67	3664.3	2111.04	2111.04	4998.72	4003.24	2746.43	4003.24	5722.37	4003.24	5831.79	3445.46	4246.71	6530.82	3336.03	6004.86	4638.62	3336.03	3445.46	1334.41
278.8	0	0	0	673.581	0	0	0	673.581	142.596	142.596	673.581	816.177	673.581	0	1347.16	2020.74	1347.16	673.581	2020.74	673.581	0	673.581	3367.9	1796.73	1347.16	2020.74	816.177	1489.76	3143.89	3286.49	3143.89	1347.16	1489.76	1939.33	2470.31	4715.07	3367.9	2694.32	2020.74	2694.32	673.581	2020.74	2470.31	2163.34	2694.32	958.773	2755.5	2246.3	2470.31	1489.76	3510.5	2163.34	2612.91	1796.73	2163.34	2020.74	2694.32	2694.32	2695.87	3367.9	2470.31	2694.32	449.569	2694.32	673.581	816.177	4041.48	1408.34	1796.73	2305.93	0	3571.68	2163.34	3367.9	673.581	2836.92	5164.63	3367.9	2020.74
289.0	0	0	0	0	0	0	0	683.885	683.885	1367.77	683.885	0	0	0	0	0	683.885	683.885	1367.77	2376.01	1367.77	1367.77	1367.77	2279.1	683.885	1367.77	683.885	2051.66	227.439	2279.1	1235.68	683.885	1367.77	911.324	2603.45	1367.77	3419.43	1367.77	683.885	683.885	2735.54	683.885	2962.98	683.885	1692.12	683.885	5014.64	4558.19	2279.1	3419.43	3419.43	2051.66	5014.64	2603.45	1367.77	324.353	2051.66	1367.77	2050.09	683.885	2279.1	1692.12	2962.98	4787.2	683.885	1367.77	683.885	911.324	1595.21	683.885	1008.24	227.439	3419.43	683.885	2735.54	1367.77	2279.1	0	2735.54
299.6	0	0	0	0	0	0	0	694.57	1389.14	694.57	3472.85	2083.71	0	840.317	0	694.57	0	145.747	0	1754.29	2924.03	2083.71	2083.71	1389.14	694.57	694.57	1389.14	1389.14	694.57	1389.14	1059.72	694.57	1389.14	1389.14	2594.61	694.57	1389.14	1534.89	1534.89	1534.89	1389.14	1389.14	1534.89	694.57	2448.86	1389.14	2083.71	1389.14	3472.85	694.57	694.57	694.57	291.493	1059.72	1389.14	2045.78	4313.17	0	3472.85	2083.71	2229.46	1059.72	1534.89	0	694.57	694.57	840.317	694.57	1389.14	2083.71	1059.72	1389.14	694.57	1534.89	840.317	1389.14	1389.14	694.57	3472.85
310.6	0	0	0	0	0	0	0	0	1403.29	0	2017.35	0	1403.29	1256.06	1403.29	701.643	701.643	554.412	2104.93	614.068	1168.48	1403.29	701.643	701.643	701.643	614.068	1403.29	0	2104.93	701.643	1403.29	1315.71	1403.29	2104.93	2659.34	701.643	1403.29	554.412	1256.06	2571.77	2017.35	0	1256.06	701.643	701.643	0	2719	1403.29	1403.29	4209.86	0	701.643	1108.82	701.643	1403.29	3126.18	1957.7	701.643	701.643	0	554.412	1403.29	1256.06	701.643	701.643	4209.86	1256.06	1315.71	0	1403.29	701.643	2104.93	1403.29	554.412	554.412	0	2806.57	0	1403.29
322.0	0	0	0	0	0	1426.01	2139.02	336.176	2139.02	713.007	88.9941	0	0	0	0	0	713.007	713.007	0	88.9941	802.001	0	2139.02	713.007	2475.2	425.17	1049.18	2139.02	1426.01	2475.2	1049.18	802.001	1426.01	1426.01	336.176	2852.03	1426.01	3565.04	2139.02	1515.01	425.17	1385.36	2852.03	1049.18	1762.19	672.352	1138.18	713.007	3188.21	713.007	1049.18	713.007	2434.54	1426.01	1049.18	4367.04	713.007	336.176	1426.01	0	2139.02	336.176	1762.19	713.007	2139.02	713.007	1426.01	2228.02	2098.37	713.007	1049.18	1049.18	713.007	2139.02	1426.01	1426.01	1049.18	2475.2	713.007
333.8	0	0	0	0	0	0	1449.6	6181.48	8697.63	10872	12321.6	8697.63	7972.83	9422.43	10147.2	11596.8	21744.1	21744.1	17395.3	19569.7	23193.7	27542.5	25368.1	29716.9	34448.8	31549.6	25751.1	30441.7	28992.1	28650.4	25751.1	26817.7	30441.7	28267.3	30824.8	36964.9	27542.5	27542.5	37689.7	24643.3	34448.8	30483	27542.5	22127.1	27925.6	29033.4	26476	23918.5	39522.4	32616.1	35898.4	28267.3	35214.9	26092.9	28650.4	26817.7	29716.9	35898.4	31891.3	28267.3	25368.1	30824.8	24301.5	21744.1	21744.1	17395.3	29716.9	34065.7	26134.2	27542.5	22851.9	25026.3	28992.1	23918.5	29716.9	23918.5	22127.1	22127.1	23918.5
Scan Up Time(s)	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120
Retrace Time(s)	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
Down Scan First	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scans Per Sample	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Impactor Type(cm)	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071
Sheath Flow(lpm)	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998	7.99998
Aerosol Flow(lpm)	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
CPC Inlet Flow(lpm)	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
CPC Sample Flow(lpm)	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
Low Voltage	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272	10.0272
High Voltage	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41	9530.41
Lower Size(nm)	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842	8.05842
Upper Size(nm)	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821	339.821
Density(g/cc)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Title																																																																															
Status Flag	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan	Normal Scan
td(s)	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3	4.3
tf(s)	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021	2.99021
D50(nm)	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69	1415.69
Median(nm)	63.3774	79.656	50.3844	31.9674	90.7762	26.7324	53.7672	59.497	69.5365	79.455	78.1624	77.9603	40.4073	69.7434	82.1068	81.8125	89.4437	92.2052	97.663	92.7263	101.013	97.2869	104.346	108.77	107.452	108.26	112.556	111.202	111.011	115.255	114.995	118.346	117.129	114.537	116.579	121.764	121.182	117.066	120.536	116.853	122.558	123.498	121.544	118.723	118.724	128.51	122.732	127.693	125.854	123.066	129.603	131.225	128.913	128.683	131.88	130.142	123.254	129.112	132.133	130.104	121.821	130.982	130.87	132.691	124.222	135.679	126.642	120.779	134.562	134.47	134.37	135.751	127.701	136.096	139.806	137.98	134.663	137.14	138.807
Mean(nm)	82.3824	91.4072	75.2906	59.761	99.683	32.5229	54.3971	61.6209	69.3832	78.2583	78.3376	77.5124	53.2437	74.9932	83.9276	84.2793	89.6889	92.4883	97.3695	91.6511	101.039	96.8558	106.23	108.881	105.832	105.724	112.046	109.846	107.371	114.267	112.1	117.614	116.284	110.794	112.993	119.737	118.936	114.179	117.588	110.275	120.892	120.632	117.519	112.546	111.372	127.971	115.938	124.653	121.892	117.126	126.759	130.702	126.017	124.595	130.525	126.781	115.816	123.701	131.692	124.981	112.556	127.125	128.593	126.894	116.58	136.406	120.291	109.96	132.434	129.555	130.406	131.52	118.73	132.658	141.873	137.481	130.332	136.328	140.189
Geo. Mean(nm)	68.3648	79.8573	57.2451	39.0115	87.1971	27.0305	47.055	53.6381	59.0421	66.95	67.7901	64.3727	42.7139	63.0212	73.9183	72.4176	76.7743	79.7503	84.0205	73.4906	88.4902	78.83	95.9937	98.1543	88.6211	86.9227	99.6794	93.4383	86.2846	100.263	94.3049	105.246	102.151	88.2509	91.3307	104.724	103.567	93.5589	99.0728	83.1055	105.135	103.129	96.2027	85.9596	81.9473	118.053	89.4037	108.056	100.108	90.4354	110.11	119.435	107.679	105.281	117.297	109.007	85.0789	99.6648	118.173	101.29	78.0664	105.741	109.592	104.827	84.8212	129.051	91.8341	72.4965	117.135	108.24	110.759	112.478	85.772	114.493	135.798	126.847	109.39	122.58	133.016
Mode(nm)	26.896	117.574	21.6739	13.0975	47.8286	11.3419	59.3523	71.0497	85.0526	94.7464	94.7464	101.815	25.0287	117.574	109.411	117.574	109.411	113.419	121.881	8.2047	126.346	135.773	130.975	135.773	135.773	135.773	140.746	130.975	8.2047	140.746	140.746	140.746	151.247	8.2047	8.2047	145.902	140.746	130.975	135.773	9.47464	140.746	145.902	9.13982	8.2047	8.2047	151.247	8.50526	140.746	140.746	8.50526	145.902	145.902	151.247	151.247	151.247	151.247	8.81683	151.247	151.247	151.247	8.2047	156.788	8.2047	8.50526	8.2047	151.247	162.531	8.2047	151.247	151.247	156.788	151.247	8.50526	145.902	140.746	151.247	156.788	162.531	156.788
Geo. Std. Dev.	1.83489	1.68064	2.12442	2.51719	1.66573	1.82547	1.80014	1.77402	1.93726	1.92015	1.85052	2.04581	1.95147	1.90643	1.71619	1.86027	1.89693	1.88415	1.89223	2.24966	1.82915	2.19199	1.65589	1.69192	2.09838	2.18657	1.78792	2.02183	2.3078	1.87146	2.09848	1.76767	1.87178	2.36364	2.30659	1.90668	1.93012	2.24028	2.09511	2.61684	1.94044	2.03143	2.24755	2.57688	2.74482	1.60668	2.54384	1.9642	2.23995	2.54115	1.95513	1.6731	2.04128	2.10797	1.77742	2.0107	2.75855	2.34814	1.78831	2.33423	3.00595	2.20532	2.08051	2.23765	2.80858	1.44801	2.59925	3.19934	1.87205	2.17748	2.0941	2.0668	2.84433	2.00759	1.35236	1.62503	2.15333	1.78836	1.42258
Total Concentration(#/cm³)	339.613	276.341	413.964	770.524	518.941	80739.3	208760	165517	173714	126698	156627	105940	128377	133366	111634	119335	114529	113196	108635	116685	106505	112920	103266	100871	105954	106141	99370.2	101295	103997	98126.3	99567.3	93569.8	92299.4	98078.4	96303.1	87604.4	87366.3	87866.7	86117.4	89842.1	78444.3	79268.8	81041.7	84871.8	85293.2	71193.9	79023.3	72389.3	72852.1	76978.5	70530.8	66690.5	70060.1	68286.4	65425.7	66452.3	70134	65499	61282.2	63985.8	69812.2	61469.8	61269.6	60979.6	65439.7	54672.6	62780.7	68121	54463.2	55534.7	54904.6	52814.9	58867.5	51559.7	49406	50679.1	51403.5	48650.5	46744.9
Comment																																																																															
